config,ic_size,dc_size,suite,name,score,units,instructions,cycles,ipc
BTB32768,4k,4k,UnixBench,Arithmetic_Double,661732,lps,141399618,247806166,0.5706
BTB32768,4k,4k,UnixBench,Whetstone,19.528,MWIPS,103474077,250869184,0.4125
BTB32768,4k,4k,UnixBench,Syscall_Mix,23040,lps,43920028,247272731,0.1776
BTB32768,4k,4k,UnixBench,Syscall_GetPID,214332,lps,57826533,245245508,0.2358
BTB32768,4k,4k,UnixBench,Syscall_Exec,20,lps,2524037,20909103,0.1207
BTB32768,4k,4k,UnixBench,Pipe_Throughput,8984,lps,35234937,247585166,0.1423
BTB32768,4k,4k,UnixBench,Context_Switching,933,lps,15355062,129386455,0.1187
BTB32,4k,4k,NPB,EP,0.12,Mop/s,2091380629,7030763920,0.2975
BTB32,4k,4k,NPB,IS,0,-,0,0,0
BTB32,4k,4k,NPB,CG,0.78,Mop/s,355576746,2112551028,0.1683
BTB32,4k,4k,NPB,MG,1.08,Mop/s,33894019,174655723,0.1941
BTB32,4k,4k,NPB,FT,1.20,Mop/s,586307367,3663349095,0.1600
BTB32,4k,4k,NPB,BT,2.16,Mop/s,549357055,2615339457,0.2101
BTB32,4k,4k,NPB,SP,1.22,Mop/s,357145808,1964590160,0.1818
BTB32,4k,4k,NPB,LU,2.91,Mop/s,200236433,868006323,0.2307
BTB32,4k,4k,UnixBench,Arithmetic_Overhead,22655337,lps,96377699,247426603,0.3895
BTB32,4k,4k,UnixBench,Arithmetic_Register,659642,lps,140983688,247572348,0.5695
BTB32,4k,4k,UnixBench,Arithmetic_Short,660360,lps,141119563,247588332,0.5700
BTB32,4k,4k,UnixBench,Arithmetic_Int,658750,lps,140797316,247436909,0.5690
BTB32,4k,4k,UnixBench,Dhrystone,259866,lps,81406956,181540744,0.4484
BTB32,4k,4k,UnixBench,Arithmetic_Double,660485,lps,141128771,247710206,0.5697
BTB32,4k,4k,UnixBench,Whetstone,19.553,MWIPS,103452031,251066376,0.4121
BTB32,4k,4k,UnixBench,Syscall_Mix,22915,lps,43687908,247552352,0.1765
BTB32,4k,4k,UnixBench,Syscall_GetPID,204670,lps,55467180,245276142,0.2261
BTB32,4k,4k,UnixBench,Syscall_Exec,20,lps,2610901,21837586,0.1196
BTB32,4k,4k,UnixBench,Pipe_Throughput,8940,lps,35070125,247619203,0.1416
BTB32,4k,4k,UnixBench,Context_Switching,877,lps,14297165,122065578,0.1171
BTB4096,4k,4k,NPB,EP,0.12,Mop/s,2091051081,7019307650,0.2979
BTB4096,4k,4k,NPB,IS,0.46,Mop/s,7563553,35420697,0.2135
BTB4096,4k,4k,NPB,CG,0.78,Mop/s,355747724,2118669029,0.1679
BTB4096,4k,4k,NPB,MG,1.07,Mop/s,33941156,175393143,0.1935
BTB4096,4k,4k,NPB,FT,1.20,Mop/s,586312263,3663618439,0.1600
BTB4096,4k,4k,NPB,BT,2.16,Mop/s,549296635,2612905011,0.2102
BTB4096,4k,4k,NPB,SP,1.22,Mop/s,357146930,1966141039,0.1816
BTB4096,4k,4k,NPB,LU,2.92,Mop/s,200209677,867647850,0.2307
BTB4096,4k,4k,UnixBench,Arithmetic_Overhead,22658112,lps,96387286,247518185,0.3894
BTB4096,4k,4k,UnixBench,Arithmetic_Register,660160,lps,141092343,247466673,0.5701
BTB4096,4k,4k,UnixBench,Arithmetic_Short,658969,lps,140851026,247380391,0.5694
BTB4096,4k,4k,UnixBench,Arithmetic_Int,659141,lps,140891676,247228330,0.5699
BTB4096,4k,4k,UnixBench,Dhrystone,259820,lps,81405457,181619520,0.4482
BTB4096,4k,4k,UnixBench,Arithmetic_Double,659676,lps,140994507,247401853,0.5699
BTB4096,4k,4k,UnixBench,Whetstone,19.520,MWIPS,103478577,251103932,0.4121
BTB4096,4k,4k,UnixBench,Syscall_Mix,22518,lps,43084127,246910821,0.1745
BTB4096,4k,4k,UnixBench,Syscall_GetPID,207780,lps,56232820,245462280,0.2291
BTB4096,4k,4k,UnixBench,Syscall_Exec,20,lps,2593119,21598816,0.1201
BTB4096,4k,4k,UnixBench,Pipe_Throughput,8794,lps,34612076,247730109,0.1397
BTB4096,4k,4k,UnixBench,Context_Switching,908,lps,14921675,127079330,0.1174
BTB512,4k,4k,NPB,EP,0.12,Mop/s,2091638171,7040189385,0.2971
BTB512,4k,4k,NPB,IS,0.45,Mop/s,7589068,35652149,0.2129
BTB512,4k,4k,NPB,CG,0.78,Mop/s,355840578,2121651390,0.1677
BTB512,4k,4k,NPB,MG,1.08,Mop/s,33911989,175070220,0.1937
BTB512,4k,4k,NPB,FT,1.19,Mop/s,586615021,3671405498,0.1598
BTB512,4k,4k,NPB,BT,2.16,Mop/s,549477668,2617808641,0.2099
BTB512,4k,4k,NPB,SP,1.22,Mop/s,357146477,1964294178,0.1818
BTB512,4k,4k,NPB,LU,2.91,Mop/s,200228082,868009927,0.2307
BTB512,4k,4k,UnixBench,Arithmetic_Overhead,22649794,lps,96356335,247506534,0.3893
BTB512,4k,4k,UnixBench,Arithmetic_Register,658676,lps,140811442,247513224,0.5689
BTB512,4k,4k,UnixBench,Arithmetic_Short,660125,lps,141070499,247526747,0.5699
BTB512,4k,4k,UnixBench,Arithmetic_Int,659306,lps,140910870,247477389,0.5694
BTB512,4k,4k,UnixBench,Dhrystone,260559,lps,81624058,181982751,0.4485
BTB512,4k,4k,UnixBench,Arithmetic_Double,660137,lps,141067120,247626384,0.5697
BTB512,4k,4k,UnixBench,Whetstone,19.494,MWIPS,103496270,251437639,0.4116
BTB512,4k,4k,UnixBench,Syscall_Mix,22126,lps,42393504,247407996,0.1714
BTB512,4k,4k,UnixBench,Syscall_GetPID,208717,lps,56514266,244915712,0.2307
BTB512,4k,4k,UnixBench,Syscall_Exec,20,lps,2714161,22755152,0.1193
BTB512,4k,4k,UnixBench,Pipe_Throughput,8764,lps,34531398,247354157,0.1396
BTB512,4k,4k,UnixBench,Context_Switching,887,lps,14623373,124399601,0.1176
BTB64,4k,4k,NPB,EP,0.12,Mop/s,2091875343,7051141764,0.2967
BTB64,4k,4k,NPB,IS,0,-,0,0,0
BTB64,4k,4k,NPB,CG,0.78,Mop/s,355940213,2126276444,0.1674
BTB64,4k,4k,NPB,MG,1.07,Mop/s,33918871,175849426,0.1929
BTB64,4k,4k,NPB,FT,1.19,Mop/s,586811406,3679733471,0.1595
BTB64,4k,4k,NPB,BT,2.15,Mop/s,549563633,2623159210,0.2095
BTB64,4k,4k,NPB,SP,1.21,Mop/s,357277556,1971443324,0.1812
