config,ic_size,dc_size,suite,name,score,units,instructions,cycles,ipc
BHT4096,4k,4k,UnixBench,Whetstone,21.240,MWIPS,113857408,255894057,0.4449
BHT4096,4k,4k,UnixBench,Syscall_Mix,24742,lps,46716814,247524279,0.1887
BHT4096,4k,4k,UnixBench,Syscall_GetPID,200139,lps,54388131,245580686,0.2215
BHT4096,4k,4k,UnixBench,Syscall_Exec,22,lps,2624303,21050542,0.1247
BHT4096,4k,4k,UnixBench,Pipe_Throughput,10138,lps,38899044,247832150,0.1570
BHT4096,4k,4k,UnixBench,Context_Switching,1017,lps,14683800,118342703,0.1241
BHT512,4k,4k,NPB,EP,0.12,Mop/s,2083504679,6693767875,0.3113
BHT512,4k,4k,NPB,IS,0.46,Mop/s,7542765,34984062,0.2156
BHT512,4k,4k,NPB,CG,0.79,Mop/s,355083131,2090223833,0.1699
BHT512,4k,4k,NPB,MG,1.08,Mop/s,33921494,174043032,0.1949
BHT512,4k,4k,NPB,FT,1.21,Mop/s,585680746,3633523850,0.1612
BHT512,4k,4k,NPB,BT,2.18,Mop/s,548589240,2588530821,0.2119
BHT512,4k,4k,NPB,SP,1.24,Mop/s,356246160,1932101628,0.1844
BHT512,4k,4k,NPB,LU,2.95,Mop/s,200015184,858902396,0.2329
BHT512,4k,4k,UnixBench,Arithmetic_Overhead,22903176,lps,97353638,247679408,0.3931
BHT512,4k,4k,UnixBench,Arithmetic_Register,666014,lps,142273788,247706888,0.5744
BHT512,4k,4k,UnixBench,Arithmetic_Short,667022,lps,142482183,247606595,0.5754
BHT512,4k,4k,UnixBench,Arithmetic_Int,665160,lps,142114569,247593489,0.5740
BHT512,4k,4k,UnixBench,Dhrystone,267819,lps,83820629,184399735,0.4546
BHT512,4k,4k,UnixBench,Arithmetic_Double,666678,lps,142390520,247869704,0.5745
BHT512,4k,4k,UnixBench,Whetstone,21.218,MWIPS,113874305,256349840,0.4442
BHT512,4k,4k,UnixBench,Syscall_Mix,23815,lps,45179733,247584273,0.1825
BHT512,4k,4k,UnixBench,Syscall_GetPID,221957,lps,59653784,245225373,0.2433
BHT512,4k,4k,UnixBench,Syscall_Exec,21,lps,2706917,22290655,0.1214
BHT512,4k,4k,UnixBench,Pipe_Throughput,9851,lps,37993318,247684022,0.1534
BHT512,4k,4k,UnixBench,Context_Switching,941,lps,14351157,120594387,0.1190
BHT64,4k,4k,NPB,EP,0.12,Mop/s,2085741781,6791315071,0.3071
BHT64,4k,4k,NPB,IS,0.46,Mop/s,7554702,35349628,0.2137
BHT64,4k,4k,NPB,CG,0.78,Mop/s,355598726,2113314285,0.1683
BHT64,4k,4k,NPB,MG,1.07,Mop/s,33910707,175303521,0.1934
BHT64,4k,4k,NPB,FT,1.19,Mop/s,586440699,3670138172,0.1598
BHT64,4k,4k,NPB,BT,2.16,Mop/s,549417413,2618118291,0.2099
BHT64,4k,4k,NPB,SP,1.22,Mop/s,357086758,1963769926,0.1818
BHT64,4k,4k,NPB,LU,2.91,Mop/s,200266670,870171147,0.2301
BHT64,4k,4k,UnixBench,Arithmetic_Overhead,22644912,lps,96338340,247535534,0.3892
BHT64,4k,4k,UnixBench,Arithmetic_Register,659486,lps,140954497,247431180,0.5697
BHT64,4k,4k,UnixBench,Arithmetic_Short,659562,lps,140962675,247439763,0.5697
BHT64,4k,4k,UnixBench,Arithmetic_Int,658971,lps,140849966,247354008,0.5694
BHT64,4k,4k,UnixBench,Dhrystone,262835,lps,82323333,183512190,0.4486
BHT64,4k,4k,UnixBench,Arithmetic_Double,660272,lps,141100038,247505774,0.5701
BHT64,4k,4k,UnixBench,Whetstone,20.941,MWIPS,113946022,259226899,0.4396
BHT64,4k,4k,UnixBench,Syscall_Mix,23929,lps,45376683,247388230,0.1834
BHT64,4k,4k,UnixBench,Syscall_GetPID,215205,lps,58051845,245271834,0.2367
BHT64,4k,4k,UnixBench,Syscall_Exec,20,lps,2514921,21144532,0.1189
BHT64,4k,4k,UnixBench,Pipe_Throughput,9299,lps,36243438,247311624,0.1465
BHT64,4k,4k,UnixBench,Context_Switching,835,lps,13789219,118344049,0.1165
BHT8192,4k,4k,NPB,EP,0.12,Mop/s,2082402501,6669431327,0.3122
BHT8192,4k,4k,NPB,IS,0.47,Mop/s,7545611,34622976,0.2179
BHT8192,4k,4k,NPB,CG,0.80,Mop/s,354488708,2072088899,0.1711
BHT8192,4k,4k,NPB,MG,1.09,Mop/s,33875034,173247470,0.1955
BHT8192,4k,4k,NPB,FT,1.22,Mop/s,584674471,3604923000,0.1622
BHT8192,4k,4k,NPB,BT,2.20,Mop/s,548204985,2574823751,0.2129
BHT8192,4k,4k,NPB,SP,1.25,Mop/s,355768548,1913553949,0.1859
BHT8192,4k,4k,NPB,LU,2.97,Mop/s,199830327,853757835,0.2341
BHT8192,4k,4k,UnixBench,Arithmetic_Overhead,22949727,lps,97541022,247751689,0.3937
BHT8192,4k,4k,UnixBench,Arithmetic_Register,669609,lps,143011342,247880540,0.5769
BHT8192,4k,4k,UnixBench,Arithmetic_Short,669772,lps,143028423,247942958,0.5769
BHT8192,4k,4k,UnixBench,Arithmetic_Int,669840,lps,143053845,247947292,0.5770
BHT8192,4k,4k,UnixBench,Dhrystone,272475,lps,85265425,187051260,0.4558
BHT8192,4k,4k,UnixBench,Arithmetic_Double,669617,lps,143001624,247834069,0.5770
BHT8192,4k,4k,UnixBench,Whetstone,21.300,MWIPS,113825235,255372929,0.4457
BHT8192,4k,4k,UnixBench,Syscall_Mix,23398,lps,44493633,247558877,0.1797
BHT8192,4k,4k,UnixBench,Syscall_GetPID,211435,lps,57075864,245971106,0.2320
BHT8192,4k,4k,UnixBench,Syscall_Exec,22,lps,2704546,21587309,0.1253
BHT8192,4k,4k,UnixBench,Pipe_Throughput,9838,lps,37958593,247832576,0.1532
BHT8192,4k,4k,UnixBench,Context_Switching,1014,lps,14627395,116955491,0.1251
